BeitragsID,Titel,Text,main_category_level1,URL,Erstellt,level2_unfavourable_switching,level2_new_traffic_light_addition,level2_remove_traffic_light,level2_lighting_is_missing,level2_faulty_lighting,level2_signage_of_cycle_path_missing_poorly_visible,level2_marking_of_cycle_path_missing_poorly_visible,level2_no_or_too_few_parking_facilities,level2_unsuitable_parking_facilities,level2_obstruction_due_to_stationary_objects,level2_cycle_path_permanently_parked,level2_cycle_path_often_blocked,level2_access_to_cycle_path_only_with_detour,level2_open_one-way_street_for_cycling,level2_check_mandatory_use_of_cycle_path,level2_safe_road_crossing_is_missing,level2_lack_of_visibility,level2_unclear_traffic_routing,level2_new_cycle_path,level2_cycle_path_use_in_both_directions,level2_set_up_road_with_priority_for_cycling,level2_speed_limit,level2_rule-adverse_behaviour,level2_unevenness_flaws_or_cracks,level2_too_narrow_width,level2_repeatedly_dirt_or_water_on_cycle_path,level2_passages_with_excessive_height_differences,level2_other_notices,level2_missing_local_reference,level2_deficiency_report,Dataset,level1_traffic_lights,level1_lighting,level1_signage,level1_bicycle_parking,level1_obstacles,level1_cycling_traffic_management,level1_cycle_path_quality,level1_misc
M1530,Außerkraft setzen der Anforderung für Fußgänger und Radfahrer,Besteht die Möglichkeit dass man den Anforderungstaster außer Kraft setzt damit der Fußgänger und Radfahrer wenn die KFZ Signale grün haben gleichzeitig auch grün haben? Es kommt sehr häufig vor dass man den Taster betätigt man aber einen gesamten Ampel Umlauf abwarten muss und erst im nächstfolgenden Ablauf die Straße queren kann,level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ausserkraft-setzen-der-anforderung-fuer-fussgaenger-und-radfahrer,2017-09-15T14:52:37+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1531,Radwege zu eng,Die Radwege an der Wilhelm-Schröder-Straße sind vor allem auf dem Abschnitt zwischen Klever und Landwehrstraße viel zu schmal.,level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwege-zu-eng,2017-09-15T18:18:11+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1532,Ampelschaltung,"Um als Radfahrer auf der Homberger Straße die Klever Straße in Richtung Stadtmitte zu überqueren braucht es zwei Ampelphasen; erst muss man an der Rechtsabbiegerspur auf grün warten, dann ist aber die Geradeausspur Richtung Stadt wieder rot.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampelschaltung-0,2017-09-15T18:24:26+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1533,Katastrophaler Zustand des Radwegs,"Der Radweg an der Kirschenallee, vor allem Richtung Stadtmitte, ist in miserablen Zustand. Er ist nicht nur sehr schmal sondern durch die Wurzeln der Bäume auch extrem uneben.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/katastrophaler-zustand-des-radwegs,2017-09-15T18:26:12+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1534,Unsinnige Radwegfragmente,"Im und am Kreisverkehr sind immer wieder kurze Stücke Radweg, so dass man als Radfahrer ständig zwischen Radweg und Straße wechselt. Unsinnige und verwirrende Verkehrsführung.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unsinnige-radwegfragmente,2017-09-15T18:28:23+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1535,Fahrradständer,"Abgesehen von der (gebührenpflichtigen) Radstation, die man auch nicht spontan nutzen kann gibt es am gesamten Bahnhof nicht einen einzigen Fahrradständer.",level1_bicycle_parking,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradstaender,2017-09-15T18:34:10+02:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,1,0,0,0,0
M1536,Schwafheim Richtung Innenstadt - 2 Ampelphasen wg. Radwegführung,"Fährt man mit dem Rad von Schwafheim Richtung Moers Innenstadt, benötigt man an der Kreuzung Düsseldorfer/Ruhrorter Strasse 2 Ampelphasen, um nach der großen Kreuzung bei [Möbelhaus] nicht als Geisterfahrer unterwegs zu sein; erst über die Ruhrorter Strasse, dann über die Düsseldorfer Strasse.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/schwafheim-richtung-innenstadt-2-ampelphasen-wg-radwegfuehrung,2017-09-15T19:04:12+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1537,Zeitweise zugeparkter Radweg vor den Häusern Homberger Str. 167 - 171a,"Hallo, gibt es eine Möglichkeit, das zeitweise Parken auf dem Fahrradweg vor den Häusern Homberger Str. 167 - 171 a, manchmal bis Haus 173 / 173a zu verhindern? An der Strasse Grüner Weg beginnt ein durch einen weißen Streifen getrennter Fußgängerweg / Fahrradweg (Zeichen 241), so war´s bevor die Schilder für Fußgänger / Fahrradweg abgebaut worden sind. Ab Haus 167 / 167a bis zum Kreisverkehr beginnt in gleicher Breite eine Haltebucht. Durch den weißen Trennstrich Fußgängerweg / Fahrradweg entsteht der Eindruck, dass es sich hier um die Weiterführung eines Parkstreifen handeln könnte. Es vergeht kaum ein Tag, an dem nicht mindestens ein Auto den Fahrradweg zuparkt. Man kann gut beobachten, dass wenn ein Autofahrer dort parkt, sich binnen kurzer Zeit, die Anzahl der Parker erhöht. Als Fahrradfahrer wird man genötigt, entweder auf den Fußgängerweg nach links auszuweichen, manchmal mit Behinderung entgegenkommender Fußgänger (mit Kinderwagen, Rollatoren, aber auch auf der linken Seite fahrende Fahrradfahrer ...) bzw. nach rechts auf die Straße. Ich wünsche mir als fahrradfahrender Bürger dieser Stadt eine möglichst freie hindernisfreie Fahrt auf vielen Fahrradwegen. Moers, darf sich Fahrradfreundliche Stadt nennen (siehe https://www.moers.de/de/aktuelles/schilder-weisen-jetzt-auf-die-fahrradfreundliche-stadt-moers-hin/), mir wäre eine Fahrradfahrerfreundliche Stadt lieber.",level1_obstacles,https://www.raddialog.moers.de/dialoge/moerser-raddialog/zeitweise-zugeparkter-radweg-vor-den-haeusern-homberger-str-167-171a,2017-09-15T19:21:02+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,1,0,0,0
M1538,Radwegebau An der L 398,"Ein Radwegeneubau entlang der L 398 Richtung Kapellen bis in die Dorfmitte ist schon während der letzten 20 Jahre diskutiert worden, doch bis jetzt hat die Stadt Moers auf diese Bitte der Bürger nur ablehnend reagiert. Am gesamten Stockrahmsfeld ist die Stadt im Besitz des gesamten Streifens, der für den Radwegebau nötig ist.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegebau-der-l-398,2017-09-15T19:26:52+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1539,Von Moers Mitte Richtung Bergsee,"Kommt man mit dem Fahrrad vom Bergsee und möchte über die Chemnitzer Straße zur Wilhelm-Müller-Straße fährt man erst über die Fußgängerbrücke, dann ein paar Meter auf dem Fuß-Radweg und biegt dann in die Chemnitzer Straße ein. Schwieriger wird es auf dem Rückweg: Von der Chemnitzer Straße kommend müsste man erst bis zur Ruhrorter Straße fahren, dann vor den Autos die von Edeka kommen die Chemnitzer Straße in Richtung Asberger Straße kreuzen um dann die Ruhrorter Straße zu überqueren. Gerade das Kreuzen vor den Autos finde ich sehr gefährlich. Deswegen fahre ich lieber auf den Fußweg zum Edekalager auf der Chemitzer Straße. Ist falsch aber sicherer.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/von-moers-mitte-richtung-bergsee,2017-09-15T19:36:34+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1540,Radweg in beide Richtungen freigeben,"Vom Josef-Krankenhaus kommend müsste man über eine Verkehrsinsel um auf den Fußweg in Richtung Hopfenstraße zu gelangen. Das dauert lange und ist für kleine Radfahrer sehr gefährlich. Besser wäre es, wenn man als Radfahrer die Ampel in Höhe der Asbeger-Straße nutzen dürfte um auf die andere Seite der Xantener Straße zu gelangen und dort bis zum Fußweg entgegen der üblichen Radrichtung fahren dürfte.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-beide-richtungen-freigeben,2017-09-15T19:46:29+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1541,Von Waldschule kommend in den Länglingsweg,"Von der Waldschule kommend in den Länglingsweg hinein müsste man entweder über die Ampel schieben, oder sich zu den Autos an die Dorfstraße stellen. Hier fehlt eine flotte legale Möglichkeit für Fahrradfahrer rechts in den Länglingsweg abzubiegen. Extra Ampelphase für Radfahrer vielleicht?",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/von-waldschule-kommend-den-laenglingsweg,2017-09-15T19:53:12+02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1542,Vom Heiligen Berg zum Heideweg,"Möchte man vom Heiligen Berg zum Heideweg muss als Radfahrer entweder viel Geduld mitbringen oder einen Stunt wagen. Hier wären Rad-und Fußgängerampel sinnvoll, oder aber die Errichtung eines Kreisverkehrs.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vom-heiligen-berg-zum-heideweg,2017-09-15T19:56:16+02:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1543,Fußgänger als Hindernisse / Spießrutenfahrt,"Der Radweg hier ist gut. Allerdings wird er von 90% aller Fußgänger missachtet. Eine Hand an der Bremse, die andere Hand an der Klingel. Anders komme ich hier meistens nicht durch. Fette graphische Hinweise auf dem Radweg, dass dies ein Radweg ist, könnten hier helfen.",level1_obstacles,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fussgaenger-als-hindernisse-spiessrutenfahrt,2017-09-15T20:01:01+02:00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,1,0,1,0,0,0
M1544,Radfahrer als Puffer zwischen zwei Autoschlangen,"Damit die Autofahrer hier zügig nach rechts abbiegen können wurden die Radfahrer zwischen die Rechtsabbieger und Geradeausfahrer verbannt. Dies fühlt sich als Radfahrer richtig gefährlich an. Besser fände ich, wenn die rechtsabbiegenden Autofahrer wie bei allen anderen Kreuzzungen auch, warten müssen, wenn ein Radfahrer geradeausfahren möchte.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radfahrer-als-puffer-zwischen-zwei-autoschlangen,2017-09-15T20:04:22+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1545,"Radwegqualität verbessern, Ausschilderung und logische, erkennbare Verkehrsführung schaffen","Die Radwegqualität ist durch groben Schotter, Baumwurzeln und nach Regen teilweise schlammiger Oberfläche im markierten Bereich nördlich der kleinen Parkanlage bzw. östlich des Tennisplatzes sehr schlecht. Die betreffende Wegstrecke ist nur 100-200 m lang. Daher lässt sich hier mit wenig Aufwand eine deutliche Verbesserung erzielen. Insgesamt leidet die Verkehrsführung des Radweges zwischen der L398 in Kapellen und der Einmündung in die Lauersforter Straße zusätzlich durch schlechte Ausschilderung, lieblose und versteckte Verkehrsführung, z.B. quer über einen Parkplatz mit jeweils nur für Ortskundige erkennbarer Weiterführung am anderen Ende. Der Grafschafter Rad- und Wanderweg ist insgesamt eine tolle Anlage. Hier macht er eher den Eindruck, nicht mehr unterhalten zu werden.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegqualitaet-verbessern-ausschilderung-und-logische-erkennbare,2017-09-15T20:15:57+02:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,M,0,0,1,0,0,0,1,0
M1546,Unsinnige durchgezogene Linie für Radfahrer,"Komme ich aus Moers Mitte und fahre Richtung A40 habe ich auf der Höhe Humboldstr. in dem Pseudo-Kreisverkehr eine durchgezogene Linie, die mich darauf hinweist, auf die Rotphase zu achten. Komme ich hingegen von der Xantenter Straße, quere die Uerdinger Straße um dann in Richtung A40 zu fahren, habe ich die durchgezogene Linie und die Rotphase nicht. Ergo: die durchgezogene Linie ist Unsinn und kann weg.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unsinnige-durchgezogene-linie-fuer-radfahrer,2017-09-15T20:18:52+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1547,Gefährliche Einmündung,Gefährlicher Begegnungsverkehr auf dem als Standstreifen der Hauptstraße geführten Radweg mit im Autobahnkreuz ein- und ausfahrenden Kraftfahrzeugen bei gleichzeitig schlechter Beleuchtung.,level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefaehrliche-einmuendung,2017-09-15T20:54:42+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1548,Versteckter Zugang Freizeitpark,"Von der Krefelder Str. besteht über den Parkplatz des dortigen Hotels südlich am Hotel vorbei eine Verbindung in den Freizeitpark. In ihn gelangt man über eine kleine Brücke. Ob eine Nutzungsberechtigung des Parkplatzes am Hotel durch die Öffentlichkeit vorliegt, ist dem Verfasser nicht bekannt. Falls ja, sollte die Verbindung gekennzeichnet und der Bordstein zwischen Parkplatz und Freizeitparkgelände abgesenkt werden. Falls nein, sollte mit dem Eigentümer über eine Nutzungsmöglichkeit verhandelt werden.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/versteckter-zugang-freizeitpark,2017-09-15T21:08:02+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1550,Radweg für beide Seiten,"Hier fehlt der Radweg in Richtung Moers aus Rumeln kommend. Eine überaus gefährliche Situation.. Viele Radfahrer fahren deshalb auf der linken Seite in beiden Richtungen, obwohl der Weg zu schmal ist.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-fuer-beide-seiten,2017-09-15T22:19:00+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1551,Fehlender Radweg,"An der Römerstrasse zwischen Gerhardstrasse und Konstantinstrasse befindet sich kein Radweg bzw. kein Radwegestreifen auf der Fahrbahn. Aufgrund des hohen Verkehrsaufkommens auf diesem Abschnitt, sind Radfahrer besonders gefährdet. Hinzu kommt das in Fahrtrichtung Ruhrorterstrasse immer wieder PKW's abgestellt werden und dadurch die Situation für Radfahrer noch verschärft wird.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlender-radweg-3,2017-09-16T08:55:54+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1552,Radwege auf der Fahrbahn,"Sehr geehrte Damen und Herren, ich würde es begrüßen, wenn sich Radfahrer grundsätzlich als gleichberechtigte Verkehrsteilnehmer die Fahrbahnen innerörtlicher Straßen mit den Autfahrern teilen. Wünschenswert wären z.B Abmarkierungen auf den Straßen nach dem holländischen Modell. Als regelmäßiger Radfahrer halte ich es für weniger gefährlich, sich auf der Fahrbahn in den fließenden Verkehr einzufügen. Auf kombinierten Geh- und Radwegen stellen Grundstückszufahrten, insbesondere zu stark frequentierten Parkplätze vonz.B Supermärkten nicht zu unterschätzenden Gefahrenquellen dar. Hinzu kommen Bushaltestellen, Müllgefäße, die an Abholtagen z.T als Hindernisse auf den Radwegen stehen. Mit freundlichen Grüßen",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwege-auf-der-fahrbahn,2017-09-16T09:45:56+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1553,Gefahr durch Vorfahrtsmissachtung,"Radfahrer die den Radweg in Gegenrichtung benutzen werden regelmäßig durch Kfz Fahrer übersehen. Das geht besser, wie an den Einmündungen z.B. der Ruhrorter Straße / Asberger Straße.",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahr-durch-vorfahrtsmissachtung,2017-09-16T10:40:29+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1554,Radwege beidseitig sehr uneben,"Die Radwege beidseitig der Krefelder Str., besonders zwischen Kranichstrasse und Venloer Straße sind durch die Wurzeln der Bäume sehr uneben. Im Dunkeln sehr gefährlich, zumal da keine Straßenbeleuchtung gibt",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwege-beidseitig-sehr-uneben,2017-09-16T14:03:24+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1555,Neubau des Radweges zwischen Ortsgrenze Schwafheim/Rumeln und Möbelhaus Schaffrath (Moers Vinn/Matthek),"Der Radweg ist absolut veraltet und hat sehr viele Schlaglöcher, im Sommer ist er regelmässig zugewachsen, die Löcher und Wurzelschäden hauen einem den Lenker aus der Hand, selbst bei langsamen Tempo unter 18 km/h. Mein Traum wäre ein neuer Radweg ab Schwarzer Adler Schafheim bis Möbelhaus Schaffrath auf dem man in der gleichen Richtung wie die Autos fährt und nicht von den Autolichtern geblendet wird (Situation heute wenn man von Schwafheim nach Moers fährt). Ich selbst fahre bei tag nur noch auf der Straße in Richtung Moers, mein Rücken und Handgelenke machen nicht mehr so gut mit. Im Dunkeln weiche ich aus sicherheitsgründen auf den alten und kaputten Radweg. Den teilen sich Fußgänger und Radfahrer in beide Richtungen auf einem 1,5m breitem Weg! Ich hatte schon zwei Zusammenstöße da ich von (älternen) Radfahrern die geblendet wurde nicht erkannt wurde, trotz Busch und Müeller 60 Lux Dynamobeleuchtung und aller vorgeschriebenen Reflektoren am Fahrrad und Helm. Haben die Zusammenstöße zum Glück gut verkraftet. Muss aber nicht sein. Solche Art Radweg ist nicht mehr zeitgemäß.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-des-radweges-zwischen-ortsgrenze-schwafheimrumeln-und-moebelhaus,2017-09-16T14:11:57+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1556,"Ampelschaltung aus Stadtmitte Schwafheim, Bettelschaltung.","Diese Bettelschaltung der Ampel ist eine riesen Sauerei. Am Tag kann man als Radfahrer schon mal glück haben und die Ampel noch bei grün erwischen weil die Autos die in die gleiche Richtung fahren auch grün haben. In den frühen Abendstunden ist das nicht mehr der Fall. Da muss der Radfahrer jedes mal um grün betteln. Also anhaltne, absteigen, Knopf drücken und erst mal abwarten und zuschauen wie die Autos bei grün in die gleiche Richtung fahren wie man selbst. Die Polizei könnte hier eine schnelle Mark machen wenn sie mal die Rotlichtverstöße der Radler aufnehmen die bei rot fahren, weil die Autos ja auch fahren und man eigenentlich auch grün hätte. Nicht nachvollziehbarer Ampelschaltung aus sicht eines Radfahrer der sich gerne an Ampeln hält.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampelschaltung-aus-stadtmitte-schwafheim-bettelschaltung,2017-09-16T14:21:37+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,1,0,0,0,0,0,0,0
M1557,Waldstrasse Strasse sanieren zwischen Hundeplatz und Fußgängerbrücke A40,"Die Waldstrasse ab Hundeübungsplatz und Kanuclub Wasserspaß eV ist seit der 80er Jahre nicht mehr wirklich saniert worden, es ist der reinste Flickschusterei mit eingewalzten Kieselsteinen. Diese Strecke könne eine schöne Nebenstrecke für Radfahrer in die Innenstadt sein, tja, wenn sie denn mit dem normalen Rad befahrbar wäre. Mit meinem vollgefederten MTB mit 2,5er Reifenbreite lach ich über die Straße mit meinem Cruiser mit Ballonbereifung kann ich mit dem Zustand auch leben, aber nicht mit meinen anderen 7 Rädern. Alles was nicht vollgefedert ist und Balloonreifen hat ist da nicht mehr sicher fahrbar. Da wurde so viel Geld für die fragliche Verbesserung der Wege am Schwafheimer See ausgegeben, aber dieses Stück Straße wird von der Stadt Moes seit Ewigkeiten ignoriert, während man Waldstrasse, Dürrerstrasse usw. schon lange bis in die letzte Ecke saniert hat.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/waldstrasse-strasse-sanieren-zwischen-hundeplatz-und-fussgaengerbruecke,2017-09-16T14:27:43+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1558,Ende des Radweges,"Der Radweg entlang der Römerstrasse wurde von der Stadt Moers hinter der Einmündung Gotenstrasse für beendet erklärt. Hier soll sich der lebensmüde Radfahrer in den laufenden Autoverkehr einfädeln, was letztendlich in den allermeisten Fällen nicht erfolgreich verläuft. Heute z. B. kam es bei mir fast wiederum zu einer Kollision mit einem PKW, weil der Fahrer das vorhanden Verkehrsschild mit Fahrradsymbol, als auch mein Handzeichen zum Einfädeln nicht beachtete. Diese Fahrrad-Verkehrsführung ist der alsolute Mist. Einige Radfahrer benutzen einfach den vorhandenen Gefweg weiter, was früher noch erlaubt war und jetzt leider nicht mehr. Aber es war sicherer! Hier ist dringender Handlungsbedarf geboten um eine drohende Unfallgefahr für Radfahrer zu beseitigen !!!!",level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ende-des-radweges,2017-09-16T14:34:12+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1559,Warum Sperrgitter und schlecht gepflegt,"Warum gibt es am Beginn des Radweges (Ecke Orsoyer Allee/Mollbergstraße) ein Sperrgitter?? Es stört und ist gefährlich, weil man als Radfahrer dort die Straßenseite wechseln musste und kaum vernünftig auf den Radweg einbiegen kann. Kurz vorher sind außerdem die Verbindungswege vom Radweg an der Rheinberger Straße (auf der Seite Richtung Rheinberg) endend hin zur Orsoyer Allee in einem sehr schlechten Zustand (Glas, Wurzeln, Wildwuchs an den Seiten). Nachfolgend gibt es teils ähnliches beim Radweg an der Gutenbergstraße (uneben, Wildwuchs).",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/warum-sperrgitter-und-schlecht-gepflegt,2017-09-16T15:24:39+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,0,0,1,0,1,0
M1560,Anbindung Radweg,Eine akzeptable Verknüpfung des Radweges (Hoher Weg) mit der Pattbergstraße ist in beiden Fahrtrichtungen nicht gegeben. Das Kreuzen / Queren der Straße Hoher Weg ist sehr gefährlich.,level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/anbindung-radweg,2017-09-16T15:31:41+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
M1561,Bettelampeln abschaffen,"An vielen Stellen im Moerser Stadtgebiet finden sich Ampeln, die für Fussgänger und Radfahrer nur nach Anforderung auf grün schalten; und wenn man nicht frühzeitig an der Ampel ankommt darf man lange warten, bis man endlich grün bekommt. Als weiteres Ärgernis sind die Anforderungsschalter teilweise extrem ungünstig platziert. Daher - Bettelampeln komplett abschaffen.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/bettelampeln-abschaffen,2017-09-16T15:39:52+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,1,0,0,0,0,0,0,1
M1562,Genereller Vorschlag zu Ampelschaltungen,"Warum kann die Fußgänger/Fahrad-Ampel nicht automatisch die gleiche Grünphase wie die in gleicher Richtung fahrenden KFZ's haben? Es sind im Stadtgebiet Ampeln da ist das so, bei manchen erhalte Ich automatisch eine verkürzte Grünphase und bei anderen muß Ich anhalten und Grün anfordern. Das wäre doch auch für die KFZ Fahrer übersichtlicher, wenn Sie für Ihren Abbiegevorgang immer davon ausgehen müssten das der Vorfahrtberechtigte Radfahrer ebenfalls noch seine Grünphase hat. Wenn Ich doch den Radverkehr fördern möchte, dann sollte Ich auch den motorisierten Verkehr nicht ständig bevorzugen.",level1_traffic_lights,https://www.raddialog.moers.de/dialoge/moerser-raddialog/genereller-vorschlag-zu-ampelschaltungen,2017-09-16T15:42:29+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,1,0,0,0,0,0,0,1
M1563,Radwegbelag,"Der Belag der Venloer Straße läßt in seiner gesamten Länge schwer zu wünschen übrig. Wenn dann auch noch Gegenverkehr herrscht und die Sprungschanzen nicht umfahren werden können, sind Unfälle nicht zu vermeiden.",level1_cycle_path_quality,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegbelag,2017-09-16T15:51:32+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,M,0,0,0,0,0,0,1,0
M1564,Vorfahrtsverlust im Kreisverkehr,Das ist wahrscheinlich der einzige Kreisverkehr auf Moerser Stadtgebiet bei dem der parallel fahrende Radfahrer seine Vorfahrt verliert !,level1_cycling_traffic_management,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrtsverlust-im-kreisverkehr,2017-09-16T15:55:22+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,0,0,0,0,0,1,0,0
